sla_incumplido,Tiempo_Resolucion_horas,Impacto,Prioridad,Nivel_1_Categorizacion,Nivel_2_Categorizacion,Nivel_3_Categorizacion,Servicio,Tipo_Incidencia,Fuente_Reportada,Tipo_Solucion,Categoria_Resolucion,Total_Transferencias,Indisponibilidad_Minutos,Reapertura,Incidente_Mayor,anio,mes,dia_semana,hora_creacion,es_fin_de_semana,prob_incumplir_SLA
0,24.711666666666662,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Servicio,3,0.0,No,,2025,8,2,0,0,4.763279606458043e-22
1,202.71166666666667,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,3,,No,,2025,8,2,0,0,1.0
1,394.7113888888889,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,3,10.0,No,,2025,8,2,0,0,1.0
0,40.71055555555556,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,3,10.0,No,,2025,8,2,0,0,6.302410801445152e-15
1,394.7105555555556,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,3,10.0,No,,2025,8,2,0,0,1.0
1,394.7075,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,3,10.0,No,,2025,8,2,0,0,1.0
0,64.70694444444445,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,3,,No,,2025,8,2,0,0,0.00028043375544086954
0,64.70694444444445,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,3,,No,,2025,8,2,0,0,0.00028043375544086954
0,30.706666666666667,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Servicio,5,,No,,2025,8,2,0,0,4.393291441348928e-19
1,394.7063888888889,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,3,10.0,No,,2025,8,2,0,0,1.0
0,40.70583333333333,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,3,10.0,No,,2025,8,2,0,0,6.272186199491239e-15
0,40.70583333333333,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,3,349.0,No,,2025,8,2,0,0,1.346127257523222e-13
0,42.6975,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,3,10.0,No,,2025,8,2,0,0,4.763921820112437e-14
0,42.69694444444445,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,3,10.0,No,,2025,8,2,0,0,4.761228299875639e-14
0,56.69472222222223,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,3,10.0,No,,2025,8,2,0,0,7.350998256681431e-08
0,56.69416666666667,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,3,11.0,No,,2025,8,2,0,0,7.413596104353667e-08
1,394.6936111111111,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,3,10.0,No,,2025,8,2,0,0,1.0
1,394.6936111111111,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,3,10.0,No,,2025,8,2,0,0,1.0
1,394.6911111111111,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,3,10.0,No,,2025,8,2,0,0,1.0
1,394.69055555555553,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,3,10.0,No,,2025,8,2,0,0,1.0
0,56.68861111111111,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,3,9.0,No,,2025,8,2,0,0,7.239628560508907e-08
0,58.68805555555556,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,3,10.0,No,,2025,8,2,0,0,5.592791772968531e-07
0,58.68055555555556,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,3,8.0,No,,2025,8,2,0,0,5.450751092673717e-07
1,394.6791666666667,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,3,10.0,No,,2025,8,2,0,0,1.0
1,394.6791666666667,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,3,10.0,No,,2025,8,2,0,0,1.0
1,394.6786111111112,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,3,10.0,No,,2025,8,2,0,0,1.0
1,394.6786111111112,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,3,10.0,No,,2025,8,2,0,0,1.0
0,58.67805555555555,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,3,10.0,No,,2025,8,2,0,0,5.536145591887224e-07
1,394.6780555555556,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,3,10.0,No,,2025,8,2,0,0,1.0
0,60.6775,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,3,10.0,No,,2025,8,2,0,0,4.238285983550693e-06
0,60.6775,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,3,10.0,No,,2025,8,2,0,0,4.238285983550693e-06
0,60.676944444444445,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,3,10.0,No,,2025,8,2,0,0,4.235889667838406e-06
0,30.676388888888887,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Servicio,5,,No,,2025,8,2,0,0,4.2599426757804787e-19
0,30.676111111111112,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Servicio,5,0.0,No,,2025,8,2,0,0,3.5539925260626064e-19
0,29.89138888888889,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Servicio,3,,No,,2025,8,2,1,0,1.0407223950263967e-19
0,57.102777777777774,4-Menor/Localizado,Baja,Conectividad,Networking,Apertura Simple,Conectividad Nacional,Restauración de servicio a usuario,Monitoreo Proactivo,Remoto,Conectividad - Acceso,2,1021.0,No,No,2025,8,2,7,0,0.00039670478046674554
1,344.8311111111111,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,4,,No,,2025,8,2,10,0,1.0
0,26.29083333333333,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,4,,No,,2025,8,2,10,0,1.949168304436282e-21
0,51.27,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,4,,No,,2025,8,2,13,0,1.762008461767131e-10
1,357.27,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,4,,No,,2025,8,2,13,0,1.0
1,483.21972222222223,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,3,624.0,No,,2025,8,2,13,0,1.0
1,483.2027777777778,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,3,624.0,No,,2025,8,2,13,0,1.0
1,501.065,4-Menor/Localizado,Baja,Conectividad,Networking,Apertura Simple,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,En Sitio,Conectividad - Acceso,4,0.0,No,No,2025,8,2,13,0,1.0
0,30.834444444444443,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,3,199.0,No,,2025,8,2,14,0,5.850672459128971e-19
0,28.817777777777778,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,3,199.0,No,,2025,8,2,14,0,7.509434397246527e-20
1,166.78472222222223,2-Significativo/Amplio,Alta,Conectividad,Networking,Switch Apagado,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,En Sitio,Conectividad - Acceso,5,8447.0,No,No,2025,8,2,16,0,1.0
0,28.815277777777776,2-Significativo/Amplio,Alta,IoT y Analítica,Movilidad Avanzada,Sin servicio,Iot - Conectividad Gestionada,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,3,9.0,No,,2025,8,2,16,0,1.2193390734442172e-20
0,69.08055555555555,4-Menor/Localizado,Baja,Conectividad,Networking,Apertura Simple,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,En Sitio,Conectividad - Acceso,2,0.0,No,No,2025,8,2,17,0,0.004105339256057117
0,26.57888888888889,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,1,8.0,No,,2025,8,3,8,0,1.3204906885962401e-21
1,464.2077777777778,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,1,103.0,No,,2025,8,3,8,0,1.0
1,480.0805555555556,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,1,2788.0,No,,2025,8,3,10,0,1.0
1,482.06388888888887,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,1,2788.0,No,,2025,8,3,10,0,1.0
0,28.75611111111111,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,1,,No,,2025,8,3,12,0,1.0322451189995059e-20
0,26.01888888888889,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,1,,No,,2025,8,3,12,0,6.362325290533797e-22
0,26.002222222222223,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,1,,No,,2025,8,3,12,0,6.255287665793326e-22
0,26.002222222222223,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,1,,No,,2025,8,3,12,0,6.255287665793326e-22
0,25.98555555555556,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,1,,No,,2025,8,3,13,0,5.750561708366702e-22
0,27.398888888888887,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,1,,No,,2025,8,3,13,0,2.4241869945506174e-21
1,136.07805555555555,4-Menor/Localizado,Baja,Conectividad,Networking,Apertura Simple,Conectividad Nacional,Restauración de servicio a usuario,Monitoreo Proactivo,Remoto,Conectividad - Acceso,2,2022.0,No,No,2025,8,3,16,0,1.0
1,170.01194444444445,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,En Sitio,Conectividad - Servicio,4,,No,,2025,8,3,16,0,1.0
1,169.995,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,En Sitio,Conectividad - Acceso,4,,No,,2025,8,3,17,0,1.0
1,165.80805555555557,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,1,,No,,2025,8,3,17,0,1.0
1,145.80777777777777,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,1,,No,,2025,8,3,17,0,1.0
1,165.80777777777777,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,1,,No,,2025,8,3,17,0,1.0
1,145.78722222222223,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,1,,No,,2025,8,3,17,0,1.0
1,165.78722222222223,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,1,,No,,2025,8,3,17,0,1.0
1,165.78722222222223,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,1,,No,,2025,8,3,17,0,1.0
1,165.7863888888889,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,1,,No,,2025,8,3,17,0,1.0
1,165.7861111111111,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,1,,No,,2025,8,3,17,0,1.0
1,165.7861111111111,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,1,,No,,2025,8,3,17,0,1.0
1,145.78527777777776,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,1,,No,,2025,8,3,17,0,1.0
1,165.78527777777776,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,1,,No,,2025,8,3,17,0,1.0
1,165.785,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,1,,No,,2025,8,3,17,0,1.0
1,165.77416666666667,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,1,,No,,2025,8,3,17,0,1.0
1,165.77416666666667,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,1,,No,,2025,8,3,17,0,1.0
1,165.77333333333334,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,1,,No,,2025,8,3,17,0,1.0
1,165.77305555555554,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,1,,No,,2025,8,3,17,0,1.0
1,165.77305555555554,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,1,,No,,2025,8,3,17,0,1.0
1,165.77305555555554,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,1,,No,,2025,8,3,17,0,1.0
1,165.77194444444444,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,1,,No,,2025,8,3,17,0,1.0
1,165.77194444444444,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,1,,No,,2025,8,3,17,0,1.0
1,165.77194444444444,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,1,,No,,2025,8,3,17,0,1.0
1,165.77194444444444,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,1,,No,,2025,8,3,17,0,1.0
1,145.76,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,1,,No,,2025,8,3,17,0,1.0
1,145.76,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,1,,No,,2025,8,3,17,0,1.0
1,145.75972222222222,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,1,,No,,2025,8,3,17,0,1.0
1,145.75944444444443,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,1,,No,,2025,8,3,17,0,1.0
1,145.7588888888889,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Acceso,1,,No,,2025,8,3,17,0,1.0
0,34.21861111111111,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Escalación externa,Remoto,Conectividad - Servicio,1,0.0,No,,2025,8,3,20,0,1.2821953058209584e-18
0,25.577222222222225,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,0.0,No,,2025,8,3,21,0,1.470012124864919e-22
0,26.657222222222224,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,0.0,No,,2025,8,4,2,0,1.7583273102826404e-21
0,26.640555555555554,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,0.0,No,,2025,8,4,2,0,1.7287458019166573e-21
0,27.254166666666663,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,0.0,No,,2025,8,4,3,0,3.0189044788895034e-21
0,27.253888888888888,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,0.0,No,,2025,8,4,3,0,3.0180509142925984e-21
